"Analyte","SampleID","Spp_Loc","SampleDate","Sex","Weight","Length","Precipitation","value","Media","System","Seasonality","Chain_len","Acronym2"
"PFDoA","JBA087-SW-SPILL-042621","spill",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",12,"PFCA"
"PFDoA","PU061-LIV-08162021","pumpkinseed",2021-07-16,"M",36.32,12,NA,45.5,"liver","AFBC","summer",12,"PFCA"
"PFDoA","JBA126-SW-EXIT-07092021","exit",2021-07-09,NA,NA,NA,0.5,0.5,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA134-SW-RIPP-07142021","ripp",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFCA"
"PFDoA","PU049-JBA-08162021","pumpkinseed",2021-07-16,"U",3.29,6,NA,13.3,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA078-SW-RIPP-042221","ripp",2021-04-22,NA,NA,NA,0.06,2.19,"water","AFBC","spring",12,"PFCA"
"PFDoA","JBA085-SW-EXIT-0423-21","exit",2021-04-23,NA,NA,NA,0,0.5,"water","AFBC","spring",12,"PFCA"
"PFDoA","PU060-MU-08162021","pumpkinseed",2021-07-16,"M",34.45,12,NA,2.1,"muscle","AFBC","summer",12,"PFCA"
"PFDoA","JBA042-SED-RIPP-04022021","ripp",2021-04-02,NA,NA,NA,NA,0.033,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA007-SW-SPILL-11192020","spill",2020-11-19,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","PU048-JBA-08162021","pumpkinseed",2021-07-16,"U",4.38,6,NA,12.3,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA045-SW-EXIT-01142021","exit",2021-01-14,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","JBA077-SW-SPILL-042221","spill",2021-04-22,NA,NA,NA,0.06,2.17,"water","AFBC","spring",12,"PFCA"
"PFDoA","JBA022-SW-SPILL-12022020","spill",2020-12-02,NA,NA,NA,0.02,0.47,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","JBA041-SED-SPILL-04022021","spill",2021-04-02,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA005-SW-EXIT-11172020","exit",2020-11-17,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","PU047-JBA-08162021","pumpkinseed",2021-07-16,"U",5.78,7,NA,21,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA057-SED-SPILL-04152021","spill",2021-04-15 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","SM002-JBA-08132021","dace. sp",2021-04-28,"U",5.2,8,NA,0.0587768105425394,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","JBA020-SW-EXIT-11272020","exit",2020-11-27,NA,NA,NA,0,0.47,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","JBA040-SED-EXIT-03302021","exit",2021-03-30,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA004-SW-DOWN-11172020","down",2020-11-17,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","PU063-JBA-08162021","pumpkinseed",2021-07-16,"U",16.59,8,NA,52.5,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA062-SED-RIPP-04222021","ripp",2021-04-22 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA012-SW-SPILL-1124-2020","spill",2020-11-24,NA,NA,NA,NA,0.5,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","CS007-JBA-08162021","darter sp.",2021-07-16,"U",1.34,4,NA,4.51,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA019-SW-DOWN-11272020","down",2020-11-27,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","JBA058-SW-RIPP-040721","ripp",2021-04-07,NA,NA,NA,NA,2.07,"water","AFBC","spring",12,"PFCA"
"PFDoA","PU040-MU-08162021","pumpkinseed",2021-07-16,"M",40.79,13,NA,4.47,"muscle","AFBC","summer",12,"PFCA"
"PFDoA","JBA129-SW-RIPP-07122021","ripp",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA045-SED-SPILL-04072021","spill",2021-04-07 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","PU073-JBA-08162021","pumpkinseed",2021-07-16,"U",9.23,8,NA,15.5,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","PU051-JBA-08162021","pumpkinseed",2021-07-16,"U",4.68,5,NA,14.5,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","PU057-JBA-08162021","pumpkinseed",2021-07-16,"U",6.3,6,NA,18.2,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA088-SW-RIPP-042621","ripp",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",12,"PFCA"
"PFDoA","EMM005-JBA-08132021","eastern mudminnow",2021-04-28,"U",3.9,7,NA,8.18,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","JBA048-SED-EXIT-04072021","exit",2021-04-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA135-SW-DOWN-07142021","down",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA064-SED-EXIT-04222021","exit",2021-04-22 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA037-SED-SPILL-03302021","spill",2021-03-30,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","SS003-JBA-08132021","dace. sp",2021-07-16,"U",2.01,4,NA,5.44,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","EMM004-JBA-08132021","eastern mudminnow",2021-04-28,"U",4.05,6,NA,9.51,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","JBA043-SED-DOWN-04022021","down",2021-04-02,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA053-SED-SPILL-04132021","spill",2021-04-13 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA063-SED-DOWN-04222021","down",2021-04-22 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA015-SW-EXIT-1124-2020","exit",2020-11-24,NA,NA,NA,NA,0.55,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","SS002-JBA-08132021","dace. sp",2021-04-28,"U",3,6,NA,6.15,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","JBA023-SW-RIPP-12022020","ripp",2020-12-02,NA,NA,NA,0.02,0.48,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","PU055-JBA-08162021","pumpkinseed",2021-07-16,"U",12.21,8,NA,6.76,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","PU041-LIV-08162021","pumpkinseed",2021-07-16,"M",30.45,12,NA,6.04,"liver","AFBC","summer",12,"PFCA"
"PFDoA","JBA133-SW-SPILL-07142021","spill",2021-07-14,NA,NA,NA,0,0.55,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA046-SED-RIPP-04072021","ripp",2021-04-07 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","SS001-JBA-08132021","dace. sp",2021-04-28,"U",1.75,6,NA,0.0524057392419137,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","PU037-JBA-08162021","pumpkinseed",2021-07-16,"U",15.35,8,NA,23,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","PU054-JBA-08162021","pumpkinseed",2021-07-16,"U",12.25,8,NA,22.4,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA047-SED-DOWN-04072021","down",2021-04-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","PU064-LIV-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,43.3,"liver","AFBC","summer",12,"PFCA"
"PFDoA","JBA076-SED-EXIT-04282021","exit",2021-04-28,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA013-SW-RIPP-1124-2020","ripp",2020-11-24,NA,NA,NA,NA,0.495,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","EMM001-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.25,6,NA,0.0596135369300263,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","PU053-JBA-08162021","pumpkinseed",2021-07-16,"U",11.85,8,NA,27.8,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA059-SW-DOWN-040721","down",2021-04-07,NA,NA,NA,NA,2.17,"water","AFBC","spring",12,"PFCA"
"PFDoA","PU059-JBA-08162021","pumpkinseed",2021-07-16,"U",13.89,9,NA,2.72,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA130-SW-DOWN-07122021","down",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA081-SED-SPILL-06142021","spill",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFDoA","SM001-JBA-08132021","dace. sp",2021-04-28,"U",5.7,8,NA,0.399,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","PU052-JBA-08162021","pumpkinseed",2021-07-16,"U",9.56,8,NA,30.1,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","PU058-JBA-08162021","pumpkinseed",2021-07-16,"U",5.93,6,NA,9.92,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA089-SW-DOWN-042621","down",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",12,"PFCA"
"PFDoA","EMM006-JBA-08162021","eastern mudminnow",2021-07-16,"U",2.62,6,NA,11,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","PU041-MU-08162021","pumpkinseed",2021-07-16,"M",30.45,12,NA,1.05,"muscle","AFBC","summer",12,"PFCA"
"PFDoA","JBA136-SW-EXIT-07142021","exit",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA069-SED-SPILL-04262021","spill",2021-04-26 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA038-SED-RIPP-03302021","ripp",2021-03-30,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","SS004-JBA-08132021","dace. sp",2021-07-16,"U",2.12,6,NA,10.5,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA070-SED-RIPP-04262021","ripp",2021-04-26 12:00:00,NA,NA,NA,NA,0.054,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA075-SED-DOWN-04282021","down",2021-04-28,NA,NA,NA,NA,0.039,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","PU042-JBA-08162021","pumpkinseed",2021-07-16,"U",10.43,9,NA,9.82,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA124-SW-RIPP-07092021","ripp",2021-07-09,NA,NA,NA,0.5,0.5,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA074-SED-RIPP-04282021","ripp",2021-04-28,NA,NA,NA,NA,0.08,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","EMM002-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.75,6,NA,8.14,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","JBA039-SED-DOWN-03302021","down",2021-03-30,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA141-SW-EXIT-07162021","exit",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoA","EMM003-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.15,6,NA,9.75,"whole body","AFBC","spring",12,"PFCA"
"PFDoA","JBA131-SW-EXIT-07122021","exit",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA082-SED-RIPP-06142021","ripp",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFDoA","EMM007-JBA-08162021","eastern mudminnow",2021-07-16,"U",1.95,6,NA,4.34,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","SS005-JBA-08132021","dace. sp",2021-07-16,"U",2.04,5,NA,15.8,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA014-SW-DOWN-1124-2020","down",2020-11-24,NA,NA,NA,NA,0.48,"water","AFBC","fall/winter",12,"PFCA"
"PFDoA","JBA090-SW-EXIT-042621","exit",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",12,"PFCA"
"PFDoA","JBA140-SW-DOWN-07162021","down",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA139-SW-RIPP-07162021","ripp",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoA","JBA071-SED-DOWN-04262021","down",2021-04-26 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA083-SED-DOWN-06142021","down",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFDoA","JBA073-SED-SPILL-04282021","spill",2021-04-28,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","SS006-JBA-08132021","dace. sp",2021-07-16,"U",3.02,4,NA,7.14,"whole body","AFBC","summer",12,"PFCA"
"PFDoA","JBA072-SED-EXIT-04262021","exit",2021-04-26 12:00:00,NA,NA,NA,NA,0.235,"sediment","AFBC","spring",12,"PFCA"
"PFDoA","JBA084-SED-EXIT-06142021","exit",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFDoA","JBA138-SW-SPILL-07162021","spill",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFDoS","PU028-JBA-08132021","pumpkinseed",2021-04-28,"U",8.55,8,NA,0.231,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU016-LIV-08132021","pumpkinseed",2021-04-28,"U",25.5,10,NA,6.09,"liver","AFBC","spring",12,"PFSA"
"PFDoS","PU029-JBA-08132021","pumpkinseed",2021-04-28,"U",3.15,6,NA,0.245,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU066-JBA-08162021","pumpkinseed",2021-07-16,"U",10.21,8,NA,0.2285,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CC013-JBA-08162021","dace. sp",2021-07-16,"U",14.56,11,NA,1.12,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU073-JBA-08162021","pumpkinseed",2021-07-16,"U",9.23,8,NA,0.229,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","SS002-JBA-08132021","dace. sp",2021-04-28,"U",3,6,NA,0.2135,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU062-JBA-08162021","pumpkinseed",2021-07-16,"U",11.56,8,NA,0.2265,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","SM002-JBA-08132021","dace. sp",2021-04-28,"U",5.2,8,NA,4.31,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","SM001-JBA-08132021","dace. sp",2021-04-28,"U",5.7,8,NA,1.11,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU068-JBA-08162021","pumpkinseed",2021-07-16,"U",15.22,10,NA,0.2405,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU072-JBA-08162021","pumpkinseed",2021-07-16,"U",11.52,9,NA,0.228,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CC014-JBA-08162021","dace. sp",2021-07-16,"U",9.05,10,NA,0.512,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","SS003-JBA-08132021","dace. sp",2021-07-16,"U",2.01,4,NA,0.2335,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU065-JBA-08162021","pumpkinseed",2021-07-16,"U",6.27,7,NA,0.793,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU003-JBA-08132021","pumpkinseed",2021-04-28,"U",10.71,8,NA,0.258440719002632,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","CC017-JBA-08162021","dace. sp",2021-07-16,"U",1.63,4,NA,0.955,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CCS002-JBA-08162021","dace. sp",2021-04-28,"U",13.86,11,NA,1.04,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","JBA025-SW-EXIT-12022020","exit",2020-12-02,NA,NA,NA,0.02,0.485,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","PU030-JBA-08162021","pumpkinseed",2021-07-16,"U",18.28,10,NA,1.11,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CC012-JBA-08162021","dace. sp",2021-07-16,"U",6.17,8,NA,1.33,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","GC019-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.79,6,NA,0.2405,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU057-JBA-08162021","pumpkinseed",2021-07-16,"U",6.3,6,NA,1.29,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU027-JBA-08132021","pumpkinseed",2021-04-28,"U",12.95,8,NA,0.2475,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU063-JBA-08162021","pumpkinseed",2021-07-16,"U",16.59,8,NA,0.237,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","SS001-JBA-08132021","dace. sp",2021-04-28,"U",1.75,6,NA,0.581,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","JBA027-SW-SPILL-12082020","spill",2020-12-08,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","PU016-MU-08132021","pumpkinseed",2021-04-28,"U",25.5,10,NA,0.247183387498921,"muscle","AFBC","spring",12,"PFSA"
"PFDoS","PU067-JBA-08162021","pumpkinseed",2021-07-16,"U",22.29,11,NA,0.2315,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CC015-JBA-08162021","dace. sp",2021-07-16,"U",2.03,6,NA,0.626,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU026-JBA-08132021","pumpkinseed",2021-04-28,"U",4.45,6,NA,0.2535,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU069-JBA-08162021","pumpkinseed",2021-07-16,"U",13.2,9,NA,0.2325,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU004-JBA-08132021","pumpkinseed",2021-04-28,"U",7.52,8,NA,0.255966286586649,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","SS004-JBA-08132021","dace. sp",2021-07-16,"U",2.12,6,NA,0.2605,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU064-MU-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,0.512,"muscle","AFBC","summer",12,"PFSA"
"PFDoS","PU017-JBA-08132021","pumpkinseed",2021-04-28,"U",6.3,6,NA,0.252368690362335,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","GC001-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.8,6,NA,2.46,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","CCS001-JBA-08162021","creek chubsucker",2021-04-28,"U",22.23,12,NA,0.797,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","CS001-JBA-08132021","darter sp.",2021-04-28,"U",2.5,6,NA,0.2603986032375,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU044-JBA-08162021","pumpkinseed",2021-07-16,"U",8.65,8,NA,0.2375,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CS005-JBA-08132021","darter sp.",2021-04-28,"U",3.15,7,NA,0.256,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","ESM004-JBA-08162021","fallfish",2021-07-16,"U",5.37,8,NA,0.2375,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","GC020-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.31,5,NA,4.04,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU058-JBA-08162021","pumpkinseed",2021-07-16,"U",5.93,6,NA,2.17,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","JBA055-SED-DOWN-04132021","down",2021-04-13 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFSA"
"PFDoS","PU043-JBA-08162021","pumpkinseed",2021-07-16,"U",7.72,8,NA,0.803,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","JBA134-SW-RIPP-07142021","ripp",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFSA"
"PFDoS","CS006-JBA-08132021","darter sp.",2021-04-28,"U",2.6,6,NA,0.237,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","BRS005-JBA-08132021","darter sp.",2021-04-28,"U",5.4,8,NA,0.2355,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","JBA040-SW-EXIT-12152020","exit",2020-12-15,NA,NA,NA,0.92,0.485,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","GC003-JBA-08132021","swallowtail shiner",2021-04-28,"U",1.95,6,NA,0.556,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","GC005-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.75,6,NA,0.245,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU070-JBA-08162021","pumpkinseed",2021-07-16,"U",13.51,10,NA,0.2495,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU031-JBA-08162021","pumpkinseed",2021-07-16,"U",19.45,9,NA,0.2425,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","JBA039-SW-DOWN-12152020","down",2020-12-15,NA,NA,NA,0.92,0.485,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","ESM002-JBA-08162021","fallfish",2021-07-16,"U",3.57,8,NA,0.2355,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU020-JBA-08132021","pumpkinseed",2021-04-28,"U",9.7,8,NA,0.23846215004108,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","GC004-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.4,6,NA,1.16,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU064-LIV-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,1.2,"liver","AFBC","summer",12,"PFSA"
"PFDoS","CS002-JBA-08132021","darter sp.",2021-04-28,"U",3,7,NA,0.256457375177414,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","JBA028-SW-RIPP-12082020","ripp",2020-12-08,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","ESM001-JBA-08162021","fallfish",2021-07-16,"U",4.83,8,NA,0.49,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CC016-JBA-08162021","dace. sp",2021-07-16,"U",1.63,5,NA,0.523,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","GC021-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.65,5,NA,0.265,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU059-JBA-08162021","pumpkinseed",2021-07-16,"U",13.89,9,NA,0.2485,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","JBA056-SED-EXIT-04132021","exit",2021-04-13 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFSA"
"PFDoS","PU005-JBA-08132021","pumpkinseed",2021-04-28,"U",5.73,8,NA,0.254181607216829,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","SS005-JBA-08132021","dace. sp",2021-07-16,"U",2.04,5,NA,0.2735,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","CS007-JBA-08162021","darter sp.",2021-07-16,"U",1.34,4,NA,0.272,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU018-JBA-08132021","pumpkinseed",2021-04-28,"U",13.9,8,NA,0.237614368350237,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","GC002-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,6,NA,0.793,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU022-JBA-08132021","pumpkinseed",2021-04-28,"U",4.15,5,NA,0.259164486634479,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","GC006-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.25,6,NA,0.257,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","PU045-JBA-08162021","pumpkinseed",2021-07-16,"U",21.27,10,NA,0.58,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","JBA136-SW-EXIT-07142021","exit",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFSA"
"PFDoS","SS006-JBA-08132021","dace. sp",2021-07-16,"U",3.02,4,NA,0.265,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","ESM003-JBA-08162021","fallfish",2021-07-16,"U",4.43,8,NA,0.2635,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU021-JBA-08132021","pumpkinseed",2021-04-28,"U",10.9,8,NA,0.237802242924936,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","GC025-JBA-08162021","swallowtail shiner",2021-07-16,"U",2.45,6,NA,0.232,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU061-MU-08162021","pumpkinseed",2021-07-16,"M",36.32,12,NA,0.2505,"muscle","AFBC","summer",12,"PFSA"
"PFDoS","JBA135-SW-DOWN-07142021","down",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFSA"
"PFDoS","BRS004-JBA-08132021","darter sp.",2021-04-28,"U",5.85,8,NA,0.2565,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","BRS006-JBA-08132021","darter sp.",2021-04-28,"U",4.6,7,NA,0.246,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","JBA042-SW-SPILL-01142021","spill",2021-01-14,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","JBA098-SED-RIPP-07072021","ripp",2021-07-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",12,"PFSA"
"PFDoS","JBA015-SW-EXIT-1124-2020","exit",2020-11-24,NA,NA,NA,NA,0.55,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","PU071-JBA-08162021","pumpkinseed",2021-07-16,"U",11.46,9,NA,0.2235,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","PU032-JBA-08162021","pumpkinseed",2021-07-16,"U",6.29,5,NA,0.231,"whole body","AFBC","summer",12,"PFSA"
"PFDoS","JBA002-SW-SPILL-11172020","spill",2020-11-17,NA,NA,NA,0,0.495,"water","AFBC","fall/winter",12,"PFSA"
"PFDoS","PU019-JBA-08132021","pumpkinseed",2021-04-28,"U",10.5,8,NA,0.258718612248871,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","MM002-JBA-08132021","margined madtom",2021-04-28,"F",16.4,12,NA,0.696,"whole body","AFBC","spring",12,"PFSA"
"PFDoS","JBA058-SED-RIPP-04152021","ripp",2021-04-15 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",12,"PFSA"
"PFDoS","PU042-JBA-08162021","pumpkinseed",2021-07-16,"U",10.43,9,NA,0.945,"whole body","AFBC","summer",12,"PFSA"
